Merge_Col	CCd_1_readcounts.tab	CCd_2_readcounts.tab	CCd_3_readcounts.tab	CCd_4_readcounts.tab	CCd_5_readcounts.tab	CCd_6_readcounts.tab	CCd_7_readcounts.tab	CCd_8_readcounts.tab	CCt_1_readcounts.tab	CCt_2_readcounts.tab	CCt_3_readcounts.tab	CCt_4_readcounts.tab	CCt_5_readcounts.tab	CCt_6_readcounts.tab	CCt_7_readcounts.tab	CCt_8_readcounts.tab	DD_1_readcounts.tab	DD_2_readcounts.tab	DD_3_readcounts.tab	DD_4_readcounts.tab	DD_5_readcounts.tab	DSC_1_readcounts.tab	DSC_2_readcounts.tab	DSC_3_readcounts.tab	DSC_4_readcounts.tab	ECd_1_readcounts.tab	ECd_2_readcounts.tab	ECd_3_readcounts.tab	ECd_4_readcounts.tab	ECd_5_readcounts.tab	ECd_6_readcounts.tab	ECd_7_readcounts.tab	ECd_8_readcounts.tab	ECt_1_readcounts.tab	ECt_2_readcounts.tab	ECt_3_readcounts.tab	ECt_4_readcounts.tab	ECt_5_readcounts.tab	ECt_6_readcounts.tab	ECt_7_readcounts.tab	ECt_8_readcounts.tab	TT_1_readcounts.tab	TT_2_readcounts.tab	TT_3_readcounts.tab	TT_4_readcounts.tab	TT_5_readcounts.tab
AT5G55280	108	370	351	316	397	150	209	264	752	101	211	154	672	210	119	246	36	62	84	1	478	0	0	0	0	72	45	74	892	137	292	15	637	126	135	92	73	61	63	230	409	86	156	150	142	92
AT5G55290	346	964	761	1227	346	154	215	275	693	290	418	1054	488	681	323	451	11	85	164	4	43	166	44	53	130	10	46	0	0	7	49	19	183	33	317	161	108	69	0	0	27	94	42	36	101	147
AT5G55300	159	798	426	903	696	200	331	78	901	283	175	202	1193	477	7	509	17	43	9	1	142	0	0	0	0	2	9	2	0	132	102	30	325	26	31	8	158	100	23	132	198	145	191	33	49	0
AT5G55310	11	153	46	0	0	20	0	0	4	9	0	0	0	2	0	0	0	18	6	0	9	0	19	11	70	23	27	1	1	0	0	0	0	9	18	2	0	1	35	76	7	162	12	110	0	0
AT5G55320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT5G55330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55360	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
AT5G55370	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55380	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55390	7	269	0	5	0	1	3	0	23	42	23	42	97	0	57	126	10	71	39	3	34	0	0	0	0	0	51	0	0	0	3	8	862	17	0	19	36	10	0	0	25	98	3	41	4	11
AT5G55400	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
AT5G55410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55470	0	57	5	2	0	58	88	2	8	0	0	0	0	81	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55480	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55490	21	151	112	20	5	69	58	9	277	91	146	85	0	5	6	150	59	7	0	8	382	0	0	30	0	24	15	1	0	78	222	109	284	109	46	84	117	49	38	0	17	457	300	10	70	217
AT5G55500	0	0	99	9	95	0	0	0	0	5	0	0	0	0	0	0	0	1	1	0	48	0	0	0	0	0	0	82	0	1	111	0	0	57	0	160	0	0	156	0	0	0	0	50	0	0
AT5G55505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55507	3	241	0	71	320	12	420	5	321	79	7	665	3	342	548	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT5G55508	770	7661	2203	2657	2121	1874	3224	1117	3181	3198	4227	9965	4087	2754	1227	3951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G55510	202	794	276	577	166	207	162	370	877	261	177	514	552	202	147	208	7	78	1	12	12	0	0	0	0	0	2	170	131	227	123	0	1	0	0	0	161	0	151	0	52	0	108	4	0	112
AT5G55520	0	0	0	3	65	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55530	31	2	28	308	0	4	0	35	206	0	0	209	0	262	2	92	61	1	0	232	112	0	0	0	0	57	1	0	0	0	13	0	0	0	100	0	1	51	5	0	0	0	106	14	0	0
AT5G55540	4	1	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0
AT5G55550	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	15	5	14	1	5	0	2	0	0	33	3	8	1	0	0	0	0	0	0	0	3	1	0	0	0
AT5G55560	84	1186	619	712	278	360	393	300	462	457	225	292	196	447	510	821	165	165	45	364	352	0	0	0	0	0	276	383	355	288	598	153	1320	89	184	313	237	644	176	181	218	255	1035	185	207	26
AT5G55565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55580	7	183	0	177	94	0	0	13	149	53	0	130	0	278	0	1	0	0	1	9	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
AT5G55590	0	0	0	2	0	13	0	0	3	95	0	0	0	0	18	0	0	64	15	2	73	12	13	55	44	0	15	0	0	1	60	27	0	0	0	241	52	39	14	0	8	0	38	6	129	5
AT5G55600	24	300	275	155	0	1	4	3	19	0	156	30	318	91	346	0	0	0	0	0	21	0	4	0	0	0	0	0	0	0	47	0	531	22	0	0	0	0	0	0	52	0	0	0	2	18
AT5G55610	186	827	182	337	354	167	236	191	394	212	550	271	813	504	193	567	41	135	43	89	117	79	55	20	87	117	81	55	141	65	226	56	197	30	121	344	19	43	7	15	90	99	186	90	55	14
AT5G55620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55630	26	191	0	4	293	23	9	68	9	2	1	0	94	0	167	1	0	0	0	0	0	93	5	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
AT5G55640	105	841	188	78	2	11	188	23	68	203	53	309	251	187	0	255	10	0	0	0	8	0	5	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	5	2	0	0	0
AT5G55650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55660	71	276	147	427	301	153	205	146	135	234	100	541	145	494	1008	213	42	68	67	189	42	0	0	0	0	54	140	137	129	97	281	0	346	60	1	38	119	57	43	72	55	25	116	60	70	78
AT5G55670	16	331	51	53	88	1	101	6	249	60	44	58	0	67	127	152	79	0	0	1	103	0	7	4	2	0	49	0	0	0	195	0	0	1	0	0	56	0	0	2	0	4	0	0	0	0
AT5G55680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55690	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55700	0	231	81	7	0	0	11	8	54	1	5	0	263	46	0	66	4	0	0	0	22	0	10	4	31	0	0	0	6	0	1	0	0	0	4	48	6	0	15	0	49	0	0	21	0	0
AT5G55710	133	209	99	841	507	140	354	412	144	866	246	310	447	352	3	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55730	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55740	24	0	0	40	4	0	33	25	6	71	0	102	0	123	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	10
AT5G55750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55760	7	0	0	0	0	0	0	1	2	138	0	0	0	0	0	0	11	37	0	0	40	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	102	33	0	81	19	110	68	1	20	0
AT5G55770	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55790	0	0	34	37	78	0	4	17	11	0	0	16	1	38	0	46	0	26	0	26	0	0	1	0	0	1	1	0	0	0	12	2	0	7	67	0	48	0	0	20	0	0	0	0	0	16
AT5G55800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55810	0	0	0	0	0	20	1	1	53	42	0	0	0	131	44	9	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55820	1	78	89	0	1	147	1	1	189	0	0	206	5	31	1	57	0	21	39	54	0	0	0	0	0	0	74	0	98	221	0	0	0	10	0	223	0	0	0	3	21	0	0	0	0	0
AT5G55830	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55840	21	0	0	2	62	3	52	26	37	0	92	76	308	0	0	61	0	0	0	45	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	49	131	0	0	0
AT5G55850	216	984	965	721	451	149	250	192	840	243	365	926	528	524	335	519	164	132	149	146	209	149	71	80	211	173	7	31	8	397	379	13	0	103	3	508	289	94	152	128	120	39	59	61	216	288
AT5G55855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	149	0	0	285	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	19	0	0	45	2	0	0	0	0	63
AT5G55856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55900	21	0	0	36	0	7	42	10	64	146	64	0	0	205	90	0	126	34	3	29	244	0	1	0	3	0	9	73	20	120	172	147	0	33	396	3	184	27	56	158	0	95	258	153	0	0
AT5G55910	16	158	0	60	44	0	1	24	0	1	36	0	22	83	18	1	0	0	0	0	120	0	0	0	0	0	3	0	0	22	0	0	0	0	41	0	0	2	0	0	3	0	166	0	11	14
AT5G55920	75	458	38	863	516	375	417	272	851	187	96	1292	613	669	1450	385	95	80	7	282	94	0	0	0	0	25	1	257	13	211	206	187	275	72	0	16	6	64	64	0	168	159	64	189	29	65
AT5G55930	38	1	0	0	0	101	20	73	364	42	184	613	84	162	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55940	52	49	22	285	464	61	126	97	653	49	1	327	91	195	356	443	2	14	34	68	19	0	1	0	0	143	14	0	1	70	0	29	181	3	21	7	34	23	16	11	4	0	94	3	15	10
AT5G55950	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55960	2	1	35	11	35	12	49	0	3	0	1	1	12	260	0	57	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	28	0	0	3	0
AT5G55970	0	174	49	7	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G55990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56000	116	711	14	646	992	384	266	195	1505	59	1	1148	76	504	1031	605	70	10	283	18	338	0	0	0	0	163	10	79	0	125	88	5	620	2	141	179	3	212	427	59	121	220	137	172	255	207
AT5G56010	547	3025	1015	2088	4115	1621	3164	1121	4881	1523	1057	5478	1180	3129	5108	2575	954	813	415	891	2628	0	0	0	0	868	176	1295	821	1213	767	256	1641	529	401	1010	627	1241	907	465	1608	2151	1726	1016	1089	1132
AT5G56020	48	422	447	312	149	55	355	140	58	77	123	24	333	247	95	209	0	0	0	0	0	100	91	260	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56030	653	1453	438	2916	4569	1372	2644	1263	5430	549	807	4131	874	2563	6194	1936	441	436	410	632	1226	0	0	0	0	390	328	1511	969	729	1376	728	3844	196	491	882	503	667	1022	947	893	1170	1013	1200	777	1722
AT5G56040	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	201	0	0	0
AT5G56080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56090	33	293	5	322	485	51	93	37	264	203	4	39	196	216	416	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56100	32	0	0	206	0	0	0	0	0	0	0	1	86	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
AT5G56110	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56130	79	464	25	499	104	166	341	208	275	242	541	395	279	203	191	440	162	45	9	8	320	1	30	2	0	95	94	140	134	0	587	0	0	26	71	83	2	33	11	35	0	142	472	79	73	225
AT5G56140	8	152	118	27	0	96	7	5	9	27	15	250	155	184	40	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	4	0	0
AT5G56150	402	512	316	1122	362	427	1010	486	802	342	24	1002	189	1185	1242	1213	283	193	94	54	312	38	134	61	84	324	86	330	129	150	442	335	718	173	129	176	141	161	86	23	9	330	86	63	21	196
AT5G56160	39	294	0	120	0	1	41	45	57	0	0	86	0	129	399	66	113	120	27	0	11	0	0	13	21	0	0	46	0	0	0	0	1	0	0	0	0	0	0	32	31	0	0	68	0	72
AT5G56170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT5G56180	15	300	0	66	0	3	77	0	35	25	0	47	0	61	166	2	0	1	0	0	0	0	0	0	5	0	0	0	0	0	83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT5G56190	41	47	314	6	105	60	128	18	106	1	13	87	2	75	111	219	0	1	0	0	0	17	3	152	184	0	1	0	0	0	35	0	214	33	0	0	67	0	0	0	0	0	0	3	10	1
AT5G56200	44	56	0	0	0	147	11	56	19	21	1	67	152	335	261	0	0	25	31	0	73	0	0	0	0	11	0	0	0	0	0	0	0	29	0	127	0	0	0	0	0	1	0	0	0	0
AT5G56210	9	69	0	5	0	26	46	16	71	9	201	0	93	62	284	17	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	7	0
AT5G56220	32	0	0	0	0	0	0	0	30	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
AT5G56230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56240	10	290	3	254	25	3	0	23	96	8	0	135	81	24	0	78	1	23	0	75	142	0	0	2	0	0	0	0	0	3	100	0	0	3	148	5	0	4	0	0	0	0	83	9	31	0
AT5G56250	20	0	67	100	110	0	88	57	0	0	0	98	60	0	1	34	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	101	0	1	4	0	0	0	1	71
AT5G56260	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	0	1	0	0	0	72	0	0	0	0	84	0	0	0	14	0	0	9	0	0	2	29	78	0	0	19	45
AT5G56270	91	290	68	220	11	135	337	45	21	28	25	207	5	276	9	64	0	29	231	2	0	0	6	0	0	0	0	0	0	150	291	8	106	8	0	29	21	0	0	51	152	0	0	30	0	2
AT5G56280	98	443	331	355	310	70	273	112	484	83	117	541	192	487	98	402	26	0	57	27	152	0	0	0	0	1	12	210	72	65	71	55	26	0	4	0	61	1	13	0	48	0	1	25	3	0
AT5G56290	103	377	436	629	231	302	213	157	551	226	111	641	432	618	304	468	15	0	0	7	1	0	0	0	0	0	3	0	87	47	0	2	0	0	0	29	0	0	0	0	0	0	4	41	0	0
AT5G56300	1	0	2	2	3	2	3	2	0	6	1	1	47	0	7	2	2	18	0	0	0	1	0	0	1	1	0	1	0	0	0	7	2	0	0	0	0	0	0	0	1	1	0	7	0	0
AT5G56310	19	142	20	49	0	41	46	9	14	79	22	0	145	0	125	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56320	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56340	0	166	0	0	0	0	0	0	0	19	0	0	1	32	0	0	0	0	0	0	0	1	0	0	3	0	0	4	0	0	0	0	0	0	0	164	0	8	0	0	0	0	0	0	0	0
AT5G56350	3	0	0	1	0	32	13	0	13	6	0	299	0	0	398	0	0	1	0	0	0	87	17	73	73	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56360	362	1182	340	1033	1078	470	1317	517	1723	694	374	661	1141	1589	352	1050	68	306	108	414	214	68	182	151	288	97	150	305	120	39	95	389	853	108	97	184	187	126	174	17	292	313	112	58	148	358
AT5G56365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56370	19	2	0	4	0	0	0	6	0	1	8	16	1	117	309	94	0	15	0	39	20	0	7	0	0	0	0	0	0	0	0	0	0	54	0	43	0	2	0	0	0	144	54	0	9	0
AT5G56380	0	555	247	206	12	0	54	29	254	6	218	14	13	91	2	31	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	1	224	0	0	9	0
AT5G56390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56410	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56420	0	0	225	0	25	10	0	21	2	0	40	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
AT5G56430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56450	1	0	0	0	0	1	1	0	0	0	0	0	0	1	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	25	0	0	41	0	0	61
AT5G56452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56470	0	0	0	0	0	0	0	2	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
